time,volume,complete,mid_open,mid_high,mid_low,mid_close,bid_open,bid_high,bid_low,bid_close,ask_open,ask_high,ask_low,ask_close,local_time,session_date,clock,atr,body,range,body_fraction,median_body,opening_range_high,opening_range_low,opening_range_candles
2026-04-22 08:00:15.042609+00:00,85,True,1.0996357890955446,1.09980947590737,1.0995502738527527,1.0997239606645781,1.0995957890955446,1.09976947590737,1.0995102738527527,1.099683960664578,1.0996757890955446,1.09984947590737,1.0995902738527528,1.0997639606645782,2026-04-22 04:00:15.042609-04:00,2026-04-22,04:00:15.042609,,8.817156903351275e-05,0.0002592020546172691,0.34016539399621876,,1.0974481810368328,1.097055875140093,3.0
2026-04-22 08:05:15.042609+00:00,276,True,1.0997239606645781,1.0999050275841136,1.0996071334065114,1.0997882003260468,1.099683960664578,1.0998650275841135,1.0995671334065114,1.0997482003260468,1.0997639606645782,1.0999450275841136,1.0996471334065114,1.099828200326047,2026-04-22 04:05:15.042609-04:00,2026-04-22,04:05:15.042609,,6.423966146873461e-05,0.00029789417760217596,0.21564591153078438,,1.0974481810368328,1.097055875140093,3.0
2026-04-22 08:10:15.042609+00:00,389,True,1.0997882003260468,1.0999645215705738,1.0996308536463395,1.0998071748908664,1.0997482003260468,1.0999245215705737,1.0995908536463395,1.0997671748908664,1.099828200326047,1.1000045215705738,1.0996708536463395,1.0998471748908665,2026-04-22 04:10:15.042609-04:00,2026-04-22,04:10:15.042609,,1.8974564819584927e-05,0.00033366792423428215,0.05686661330461628,,1.0974481810368328,1.097055875140093,3.0
2026-04-22 08:15:15.042609+00:00,296,True,1.0998071748908664,1.09985290053803,1.0995939649956554,1.099639690642819,1.0997671748908664,1.09981290053803,1.0995539649956554,1.099599690642819,1.0998471748908665,1.09989290053803,1.0996339649956555,1.099679690642819,2026-04-22 04:15:15.042609-04:00,2026-04-22,04:15:15.042609,0.00031729396565138845,0.00016748424804746698,0.00025893554237454985,0.6468183027774583,,1.0974481810368328,1.097055875140093,3.0
2026-04-22 08:20:15.042609+00:00,429,True,1.099639690642819,1.0997432155629667,1.0995309003946279,1.0996344253147756,1.099599690642819,1.0997032155629667,1.0994909003946278,1.0995944253147756,1.099679690642819,1.0997832155629668,1.099570900394628,1.0996744253147757,2026-04-22 04:20:15.042609-04:00,2026-04-22,04:20:15.042609,0.0003181403756361239,5.265328043346784e-06,0.00021231516833886133,0.024799584902681866,,1.0974481810368328,1.097055875140093,3.0
2026-04-22 08:25:15.042609+00:00,493,True,1.0996344253147756,1.0999386483452493,1.0994553568593044,1.0997595798897781,1.0995944253147756,1.0998986483452493,1.0994153568593044,1.099719579889778,1.0996744253147757,1.0999786483452494,1.0994953568593044,1.0997995798897782,2026-04-22 04:25:15.042609-04:00,2026-04-22,04:25:15.042609,0.00032680226720298896,0.00012515457500250626,0.00048329148594494775,0.2589629212229962,,1.0974481810368328,1.097055875140093,3.0
2026-04-22 08:30:15.042609+00:00,201,True,1.0997595798897781,1.0998844041511346,1.0993927970099102,1.0995176212712667,1.099719579889778,1.0998444041511346,1.0993527970099102,1.0994776212712667,1.0997995798897782,1.0999244041511347,1.0994327970099103,1.0995576212712668,2026-04-22 04:30:15.042609-04:00,2026-04-22,04:30:15.042609,0.0003491614718366755,0.00024195861851139533,0.0004916071412244261,0.4921788115379259,,1.0974481810368328,1.097055875140093,3.0
2026-04-22 08:35:15.042609+00:00,177,True,1.0995176212712667,1.0996303467071535,1.0993225249983927,1.0994352504342795,1.0994776212712667,1.0995903467071535,1.0992825249983926,1.0993952504342794,1.0995576212712668,1.0996703467071536,1.0993625249983927,1.0994752504342795,2026-04-22 04:35:15.042609-04:00,2026-04-22,04:35:15.042609,0.0003477278660662624,8.237083698725556e-05,0.00030782170876086923,0.2675926831763682,,1.0974481810368328,1.097055875140093,3.0
2026-04-22 08:40:15.042609+00:00,322,True,1.0994352504342795,1.0994884933789772,1.0990397873964177,1.0990930303411155,1.0993952504342794,1.0994484933789772,1.0989997873964177,1.0990530303411155,1.0994752504342795,1.0995284933789773,1.0990797873964178,1.0991330303411155,2026-04-22 04:40:15.042609-04:00,2026-04-22,04:40:15.042609,0.0003593512787006655,0.0003422200931639807,0.00044870598255952743,0.7626822606907859,,1.0974481810368328,1.097055875140093,3.0
2026-04-22 08:45:15.042609+00:00,64,True,1.0990930303411155,1.0991924737788714,1.0987614701101982,1.0988609135479541,1.0990530303411155,1.0991524737788714,1.0987214701101982,1.098820913547954,1.0991330303411155,1.0992324737788715,1.0988014701101982,1.0989009135479542,2026-04-22 04:45:15.042609-04:00,2026-04-22,04:45:15.042609,0.0003677170811620746,0.00023211679316137435,0.00043100366867321327,0.5385494603234228,,1.0974481810368328,1.097055875140093,3.0
2026-04-22 08:50:15.042609+00:00,441,True,1.0988609135479541,1.0990202577086585,1.098370057080447,1.0985294012411515,1.098820913547954,1.0989802577086585,1.098330057080447,1.0984894012411515,1.0989009135479542,1.0990602577086586,1.0984100570804471,1.0985694012411515,2026-04-22 04:50:15.042609-04:00,2026-04-22,04:50:15.042609,0.000390234699435824,0.0003315123068026171,0.000650200628211417,0.5098615602918546,8.838437118641185e-05,1.0974481810368328,1.097055875140093,3.0
2026-04-22 08:55:15.042609+00:00,86,True,1.0985294012411515,1.098707460041865,1.0983090260368447,1.098487084837558,1.0984894012411515,1.0986674600418649,1.0982690260368446,1.098447084837558,1.0985694012411515,1.098747460041865,1.0983490260368447,1.0985270848375581,2026-04-22 04:55:15.042609-04:00,2026-04-22,04:55:15.042609,0.0003773964630379315,4.2316403593423146e-05,0.00039843400502026505,0.10620680730117617,0.00010014132765345796,1.0974481810368328,1.097055875140093,3.0
2026-04-22 09:00:15.042609+00:00,311,True,1.098487084837558,1.0985079587592026,1.0982380705492538,1.0982589444708983,1.098447084837558,1.0984679587592026,1.0981980705492538,1.0982189444708983,1.0985270848375581,1.0985479587592026,1.0982780705492539,1.0982989444708984,2026-04-22 05:00:15.042609-04:00,2026-04-22,05:00:15.042609,0.0003633744440538132,0.0002281403666597459,0.0002698882099487765,0.8453143125557276,0.00010014132765345796,1.0974481810368328,1.097055875140093,3.0
2026-04-22 09:05:15.042609+00:00,86,True,1.0982589444708983,1.0984495605365472,1.0981171559898373,1.0983077720554861,1.0982189444708983,1.0984095605365471,1.0980771559898372,1.098267772055486,1.0982989444708984,1.0984895605365472,1.0981571559898373,1.0983477720554862,2026-04-22 05:05:15.042609-04:00,2026-04-22,05:05:15.042609,0.00036966944601574917,4.8827584587796125e-05,0.00033240454670990793,0.14689204787083837,0.00011842002848505562,1.0974481810368328,1.097055875140093,3.0
2026-04-22 09:10:15.042609+00:00,300,True,1.0983077720554861,1.0984331528382063,1.0982106064683583,1.0983359872510785,1.098267772055486,1.0983931528382063,1.0981706064683583,1.0982959872510785,1.0983477720554862,1.0984731528382063,1.0982506064683584,1.0983759872510785,2026-04-22 05:10:15.042609-04:00,2026-04-22,05:10:15.042609,0.0003670511828179425,2.8215195592373732e-05,0.0002225463698479757,0.12678344567762617,0.00010014132765345796,1.0974481810368328,1.097055875140093,3.0
2026-04-22 09:15:15.042609+00:00,242,True,1.0983359872510785,1.0983999274148402,1.0982383995172835,1.0983023396810452,1.0982959872510785,1.0983599274148401,1.0981983995172835,1.0982623396810451,1.0983759872510785,1.0984399274148402,1.0982783995172836,1.0983423396810452,2026-04-22 05:15:15.042609-04:00,2026-04-22,05:15:15.042609,0.000357310734243261,3.364757003332386e-05,0.00016152789755663477,0.20830810369166342,0.00010014132765345796,1.0974481810368328,1.097055875140093,3.0
2026-04-22 09:20:15.042609+00:00,84,True,1.0983023396810452,1.0985278371537388,1.0976238254604038,1.0978493229330974,1.0982623396810451,1.0984878371537388,1.0975838254604038,1.0978093229330974,1.0983423396810452,1.0985678371537388,1.0976638254604039,1.0978893229330975,2026-04-22 05:20:15.042609-04:00,2026-04-22,05:20:15.042609,0.00039804957489331105,0.00045301674794773206,0.0009040116933349829,0.5011182391640436,8.838437118641185e-05,1.0974481810368328,1.097055875140093,3.0
2026-04-22 09:25:15.042609+00:00,242,True,1.0978493229330974,1.098006309595246,1.0975953715496967,1.0977523582118451,1.0978093229330974,1.0979663095952459,1.0975553715496966,1.097712358211845,1.0978893229330975,1.098046309595246,1.0976353715496967,1.0977923582118452,2026-04-22 05:25:15.042609-04:00,2026-04-22,05:25:15.042609,0.0004089068965486474,9.696472125231281e-05,0.0004109380455492584,0.23595946469913756,0.00010014132765345796,1.0974481810368328,1.097055875140093,3.0
2026-04-22 09:30:15.042609+00:00,84,True,1.0977523582118451,1.0978075470782551,1.0976884391752628,1.0977436280416728,1.097712358211845,1.097767547078255,1.0976484391752628,1.0977036280416728,1.0977923582118452,1.0978475470782552,1.0977284391752629,1.0977836280416728,2026-04-22 05:30:15.042609-04:00,2026-04-22,05:30:15.042609,0.00040224923473817863,8.730170172333018e-06,0.00011910790299229923,0.07329631328407701,9.278094729581188e-05,1.0974481810368328,1.097055875140093,3.0
2026-04-22 09:35:15.042609+00:00,80,True,1.0977436280416728,1.09782264047808,1.0976850112227463,1.0977640236591535,1.0977036280416728,1.09778264047808,1.0976450112227463,1.0977240236591534,1.0977836280416728,1.09786264047808,1.0977250112227463,1.0978040236591535,2026-04-22 05:35:15.042609-04:00,2026-04-22,05:35:15.042609,0.00037755907540880173,2.039561748068408e-05,0.0001376292553336711,0.1481924568380214,9.256814514291278e-05,1.0974481810368328,1.097055875140093,3.0
2026-04-22 09:40:15.042609+00:00,392,True,1.0977640236591535,1.0978923019191513,1.0973603209613647,1.0974885992213625,1.0977240236591534,1.0978523019191513,1.0973203209613647,1.0974485992213625,1.0978040236591535,1.0979323019191514,1.0974003209613648,1.0975285992213626,2026-04-22 05:40:15.042609-04:00,2026-04-22,05:40:15.042609,0.00038044291944895815,0.0002754244377909387,0.0005319809577866152,0.517733640198105,8.527120301038416e-05,1.0974481810368328,1.097055875140093,3.0
2026-04-22 09:45:15.042609+00:00,53,True,1.0974885992213625,1.0975203433918859,1.097370859461153,1.0974026036316764,1.0974485992213625,1.0974803433918858,1.097330859461153,1.0973626036316764,1.0975285992213626,1.097560343391886,1.0974108594611531,1.0974426036316764,2026-04-22 05:45:15.042609-04:00,2026-04-22,05:45:15.042609,0.0003691330781612371,8.599558968613863e-05,0.00014948393073277444,0.5752831710043068,8.966777911978419e-05,1.0974481810368328,1.097055875140093,3.0
2026-04-22 09:50:15.042609+00:00,365,True,1.0974026036316764,1.0975083598393292,1.0971207139899735,1.0972264701976262,1.0973626036316764,1.097468359839329,1.0970807139899734,1.0971864701976262,1.0974426036316764,1.0975483598393292,1.0971607139899735,1.0972664701976262,2026-04-22 05:50:15.042609-04:00,2026-04-22,05:50:15.042609,0.0003647716400752486,0.00017613343405020743,0.0003876458493556889,0.4543668772488111,9.148015546922572e-05,1.0974481810368328,1.097055875140093,3.0
2026-04-22 09:55:15.042609+00:00,364,True,1.0972264701976262,1.0973730892187084,1.0969342604734473,1.0970808794945295,1.0971864701976262,1.0973330892187083,1.0968942604734473,1.0970408794945294,1.0972664701976262,1.0974130892187084,1.0969742604734474,1.0971208794945295,2026-04-22 05:55:15.042609-04:00,2026-04-22,05:55:15.042609,0.0003653305741172349,0.00014559070309672073,0.0004388287452610218,0.33177111725012737,0.00011105964812740954,1.0974481810368328,1.097055875140093,3.0
2026-04-22 10:00:15.042609+00:00,188,True,1.0970808794945295,1.0973124632419484,1.09704025749932,1.097271841246739,1.0970408794945294,1.0972724632419484,1.09700025749932,1.097231841246739,1.0971208794945295,1.0973524632419485,1.0970802574993201,1.097311841246739,2026-04-22 06:00:15.042609-04:00,2026-04-22,06:00:15.042609,0.0003383309394327278,0.0001909617522095619,0.00027220574262831754,0.7015346199742377,0.00011105964812740954,1.0974481810368328,1.097055875140093,3.0
2026-04-22 10:05:15.042609+00:00,406,True,1.097271841246739,1.097399442112061,1.0969988841398575,1.0971264850051794,1.097231841246739,1.097359442112061,1.0969588841398574,1.0970864850051794,1.097311841246739,1.097439442112061,1.0970388841398575,1.0971664850051794,2026-04-22 06:05:15.042609-04:00,2026-04-22,06:05:15.042609,0.00033848265137438805,0.00014535624155964655,0.00040055797220350797,0.36288440537090766,0.0001353726390496135,1.0974481810368328,1.097055875140093,3.0
2026-04-22 10:10:15.042609+00:00,54,True,1.0971264850051794,1.097269079100911,1.0969780370025575,1.097120631098289,1.0970864850051794,1.097229079100911,1.0969380370025574,1.097080631098289,1.0971664850051794,1.097309079100911,1.0970180370025575,1.097160631098289,2026-04-22 06:10:15.042609-04:00,2026-04-22,06:10:15.042609,0.0003399936434032976,5.85390689034071e-06,0.00029104209835351114,0.020113608730343627,0.00014547347232818364,1.0974481810368328,1.097055875140093,3.0
2026-04-22 10:15:15.042609+00:00,110,True,1.097120631098289,1.097358932853748,1.0970415195189591,1.0972798212744181,1.097080631098289,1.097318932853748,1.097001519518959,1.097239821274418,1.097160631098289,1.0973989328537481,1.0970815195189592,1.0973198212744182,2026-04-22 06:15:15.042609-04:00,2026-04-22,06:15:15.042609,0.00033892284255180157,0.00015919017612908704,0.00031741333478896294,0.5015232779521599,0.00012116048140597968,1.0974481810368328,1.097055875140093,3.0
2026-04-22 10:20:15.042609+00:00,64,True,1.0972798212744181,1.0974187995638613,1.097035794907081,1.0971747731965242,1.097239821274418,1.0973787995638613,1.096995794907081,1.0971347731965242,1.0973198212744182,1.0974587995638614,1.097075794907081,1.0972147731965243,2026-04-22 06:20:15.042609-04:00,2026-04-22,06:20:15.042609,0.00035038414876125453,0.00010504807789391002,0.0003830046567803169,0.27427363097092394,0.00014547347232818364,1.0974481810368328,1.097055875140093,3.0
2026-04-22 10:25:15.042609+00:00,294,True,1.0971747731965242,1.0973304243916904,1.096999015650433,1.0971546668455991,1.0971347731965242,1.0972904243916903,1.096959015650433,1.097114666845599,1.0972147731965243,1.0973704243916904,1.097039015650433,1.0971946668455992,2026-04-22 06:25:15.042609-04:00,2026-04-22,06:25:15.042609,0.0003625184947398782,2.0106350925086502e-05,0.0003314087412573663,0.06066934399135917,0.00012520215972677828,1.0974481810368328,1.097055875140093,3.0
2026-04-22 10:30:15.042609+00:00,183,True,1.0971546668455991,1.0973164585307114,1.097012758706272,1.0971745503913841,1.097114666845599,1.0972764585307113,1.0969727587062719,1.097134550391384,1.0971946668455992,1.0973564585307114,1.097052758706272,1.0972145503913842,2026-04-22 06:30:15.042609-04:00,2026-04-22,06:30:15.042609,0.00031963907553305456,1.988354578497109e-05,0.00030369982443945176,0.06547104800495282,0.00010100639957311142,1.0974481810368328,1.097055875140093,3.0
2026-04-22 10:35:15.042609+00:00,463,True,1.0971745503913841,1.0972641205645999,1.0970964609375342,1.09718603111075,1.097134550391384,1.0972241205645998,1.0970564609375342,1.09714603111075,1.0972145503913842,1.0973041205646,1.0971364609375343,1.09722603111075,2026-04-22 06:35:15.042609-04:00,2026-04-22,06:35:15.042609,0.00030226204564136924,1.148071936585282e-05,0.00016765962706566384,0.0684763503700053,9.148015546922572e-05,1.0974481810368328,1.097055875140093,3.0
2026-04-22 10:40:15.042609+00:00,317,True,1.09718603111075,1.0973527342388765,1.0967988179338684,1.0969655210619949,1.09714603111075,1.0973127342388764,1.0967588179338683,1.0969255210619948,1.09722603111075,1.0973927342388765,1.0968388179338684,1.097005521061995,2026-04-22 06:40:15.042609-04:00,2026-04-22,06:40:15.042609,0.0003333197886424991,0.00022051004875511815,0.0005539163050081175,0.39809272043704624,9.148015546922572e-05,1.0974481810368328,1.097055875140093,3.0
2026-04-22 10:45:15.042609+00:00,133,True,1.0969655210619949,1.0970770873125057,1.0968676600529517,1.0969792263034626,1.0969255210619948,1.0970370873125057,1.0968276600529516,1.0969392263034625,1.097005521061995,1.0971170873125058,1.0969076600529517,1.0970192263034626,2026-04-22 06:45:15.042609-04:00,2026-04-22,06:45:15.042609,0.0003384482175153858,1.3705241467709683e-05,0.0002094272595540847,0.06544153562860473,9.148015546922572e-05,1.0974481810368328,1.097055875140093,3.0
2026-04-22 10:50:15.042609+00:00,121,True,1.0969792263034626,1.0973528804814374,1.0968501603414014,1.0972238145193762,1.0969392263034625,1.0973128804814374,1.0968101603414013,1.0971838145193762,1.0970192263034626,1.0973928804814375,1.0968901603414014,1.0972638145193763,2026-04-22 06:50:15.042609-04:00,2026-04-22,06:50:15.042609,0.00033635815910463114,0.00024458821591366586,0.0005027201400360504,0.48652957467772484,9.148015546922572e-05,1.0974481810368328,1.097055875140093,3.0
2026-04-22 10:55:15.042609+00:00,414,True,1.0972238145193762,1.0973443763407837,1.0968247666559054,1.096945328477313,1.0971838145193762,1.0973043763407837,1.0967847666559054,1.096905328477313,1.0972638145193763,1.0973843763407838,1.0968647666559055,1.096985328477313,2026-04-22 06:55:15.042609-04:00,2026-04-22,06:55:15.042609,0.0003627957129721685,0.000278486042063264,0.0005196096848782972,0.5359523699572515,0.00010100639957311142,1.0974481810368328,1.097055875140093,3.0
2026-04-22 11:00:15.042609+00:00,93,True,1.096945328477313,1.0972166837645065,1.0968286620739633,1.097100017361157,1.096905328477313,1.0971766837645065,1.0967886620739633,1.0970600173611569,1.096985328477313,1.0972566837645066,1.0968686620739634,1.097140017361157,2026-04-22 07:00:15.042609-04:00,2026-04-22,07:00:15.042609,0.000362822558771276,0.0001546888838439564,0.00038802169054319435,0.3986604038228026,0.00012520215972677828,1.0974481810368328,1.097055875140093,3.0
2026-04-22 11:05:15.042609+00:00,495,True,1.097100017361157,1.097121619420673,1.0970998990262661,1.0971215010857822,1.0970600173611569,1.097081619420673,1.097059899026266,1.0970815010857822,1.097140017361157,1.097161619420673,1.0971398990262662,1.0971615010857823,2026-04-22 07:05:15.042609-04:00,2026-04-22,07:05:15.042609,0.0003330291051388347,2.148372462529302e-05,2.172039440684337e-05,0.9891037990785388,0.00012520215972677828,1.0974481810368328,1.097055875140093,3.0
2026-04-22 11:10:15.042609+00:00,492,True,1.0971215010857822,1.0972989260766133,1.096828611424012,1.097006036414843,1.0970815010857822,1.0972589260766132,1.096788611424012,1.096966036414843,1.0971615010857823,1.0973389260766133,1.096868611424012,1.097046036414843,2026-04-22 07:10:15.042609-04:00,2026-04-22,07:10:15.042609,0.00034717974156547475,0.00011546467093914714,0.000470314652601278,0.2455051534127631,0.00012520215972677828,1.0974481810368328,1.097055875140093,3.0
2026-04-22 11:15:15.042609+00:00,419,True,1.097006036414843,1.0975108447241828,1.0968613030838448,1.0973661113931845,1.096966036414843,1.0974708447241828,1.0968213030838447,1.0973261113931845,1.097046036414843,1.0975508447241829,1.0969013030838448,1.0974061113931846,2026-04-22 07:15:15.042609-04:00,2026-04-22,07:15:15.042609,0.0003649642892893696,0.0003600749783414514,0.0006495416403380361,0.554352417119956,0.00013041045624939684,1.0974481810368328,1.097055875140093,3.0
2026-04-22 11:20:15.042609+00:00,200,True,1.0973661113931845,1.0976276150589,1.0972418144756444,1.0975033181413598,1.0973261113931845,1.0975876150589,1.0972018144756444,1.0974633181413598,1.0974061113931846,1.0976676150589,1.0972818144756444,1.0975433181413599,2026-04-22 07:20:15.042609-04:00,2026-04-22,07:20:15.042609,0.00037173275249665787,0.00013720674817530032,0.00038580058325554667,0.35564162971837004,0.00014547347232818364,1.0974481810368328,1.097055875140093,3.0
2026-04-22 11:25:15.042609+00:00,61,True,1.0975033181413598,1.0976557449343805,1.0971350193459604,1.097287446138981,1.0974633181413598,1.0976157449343804,1.0970950193459603,1.097247446138981,1.0975433181413599,1.0976957449343805,1.0971750193459604,1.097327446138981,2026-04-22 07:25:15.042609-04:00,2026-04-22,07:25:15.042609,0.00038625505632745264,0.0002158720023788252,0.0005207255884200901,0.4145600046922846,0.00014128149486747343,1.0974481810368328,1.097055875140093,3.0
2026-04-22 11:30:15.042609+00:00,91,True,1.097287446138981,1.0973932714978927,1.0971950337012482,1.0973008590601598,1.097247446138981,1.0973532714978926,1.0971550337012481,1.0972608590601598,1.097327446138981,1.0974332714978927,1.0972350337012482,1.0973408590601599,2026-04-22 07:30:15.042609-04:00,2026-04-22,07:30:15.042609,0.0003730574234606099,1.3412921178845849e-05,0.00019823779664451813,0.06766076603897099,0.00014547347232818364,1.0974481810368328,1.097055875140093,3.0
2026-04-22 11:35:15.042609+00:00,463,True,1.0973008590601598,1.09751291029758,1.0971926119478002,1.0974046631852203,1.0972608590601598,1.09747291029758,1.0971526119478001,1.0973646631852203,1.0973408590601599,1.09755291029758,1.0972326119478002,1.0974446631852204,2026-04-22 07:35:15.042609-04:00,2026-04-22,07:35:15.042609,0.00037226382406936,0.00010380412506050263,0.0003202983497798684,0.32408573173056976,0.00014128149486747343,1.0974481810368328,1.097055875140093,3.0
2026-04-22 11:40:15.042609+00:00,285,True,1.0974046631852203,1.0975508779066865,1.097224467681191,1.0973706824026572,1.0973646631852203,1.0975108779066864,1.097184467681191,1.0973306824026572,1.0974446631852204,1.0975908779066865,1.0972644676811911,1.0974106824026573,2026-04-22 07:40:15.042609-04:00,2026-04-22,07:40:15.042609,0.0003738859955733563,3.398078256311443e-05,0.00032641022549539933,0.1041045283172153,0.00012633570955722373,1.0974481810368328,1.097055875140093,3.0
2026-04-22 11:45:15.042609+00:00,188,True,1.0973706824026572,1.0975022585452148,1.097362030108195,1.0974936062507525,1.0973306824026572,1.0974622585452147,1.097322030108195,1.0974536062507525,1.0974106824026573,1.0975422585452148,1.097402030108195,1.0975336062507526,2026-04-22 07:45:15.042609-04:00,2026-04-22,07:45:15.042609,0.0003719266248557927,0.0001229238480953132,0.00014022843701977372,0.8765971489647254,0.00011025637441652858,1.0974481810368328,1.097055875140093,3.0
2026-04-22 11:50:15.042609+00:00,68,True,1.0974936062507525,1.0975671893811825,1.0974080500026957,1.0974816331331256,1.0974536062507525,1.0975271893811824,1.0973680500026957,1.0974416331331256,1.0975336062507526,1.0976071893811825,1.0974480500026957,1.0975216331331257,2026-04-22 07:50:15.042609-04:00,2026-04-22,07:50:15.042609,0.0003437282729614109,1.197311762690667e-05,0.0001591393784867723,0.07523667454753746,0.00011025637441652858,1.0974481810368328,1.097055875140093,3.0
2026-04-22 11:55:15.042609+00:00,328,True,1.0974816331331256,1.0976838433520633,1.097399527475138,1.0976017376940757,1.0974416331331256,1.0976438433520632,1.097359527475138,1.0975617376940756,1.0975216331331257,1.0977238433520633,1.097439527475138,1.0976417376940757,2026-04-22 07:55:15.042609-04:00,2026-04-22,07:55:15.042609,0.000349077459916493,0.00012010456095001842,0.0002843158769252341,0.4224335350136006,0.00011025637441652858,1.0974481810368328,1.097055875140093,3.0
2026-04-22 12:00:15.042609+00:00,271,True,1.0976017376940757,1.0979597345945376,1.097502674860112,1.097860671760574,1.0975617376940756,1.0979197345945375,1.097462674860112,1.0978206717605739,1.0976417376940757,1.0979997345945376,1.097542674860112,1.097900671760574,2026-04-22 08:00:15.042609-04:00,2026-04-22,08:00:15.042609,0.0003458160023728864,0.0002589340664982398,0.0004570597344255578,0.5665212815643748,0.00011025637441652858,1.0974481810368328,1.097055875140093,3.0
